ticket,last_date,price,mom_252,mom_90,mom_60,mom_20,mom_5,ma_20,ma_60,ma_200,ma_ratio_s_l,price_vs_ma_long,ann_vol_90,vol_90,ann_vol_30,vol_30,max_drawdown,downside_dev,avg_vol_20,avg_vol_60,vol_spike,mom_accel,volatility_change,rsi_14,atr_14,ann_return,sharpe_like,calmar,trend_r2,consec_up_10,skewness,kurtosis,history_days,score
acrwd,2026-02-27,226.84085758199387,1.2684085758199388,0.6769095527435047,0.44205364639484057,0.07303377528817556,0.1348782215124218,204.20724010959324,182.1793315445333,135.76098396082912,1.5041673546429852,1.6708840121972968,0.49158523597006976,0.030966959108757335,0.45831185305931194,0.028870933002574203,-0.12082401075931593,0.024431129790606586,606901560.712243,608506297.9304814,1.2365980833171448,-0.369019871106665,0.9323141107413205,71.68002115348565,8.661348861796023,3.252330275469121,6.616004789181951,26.917913542431844,0.953440072780509,0,0.5751922546049322,0.6833521711940351,241,1.0226872250270793
pklsm,2026-02-27,367.4310190578088,2.6743101905780877,0.47087679685169337,0.5012515931374595,0.054042158605758006,0.09144678210840973,359.8036494297994,320.52830115646833,215.30279498705502,1.6711517816095294,1.706578026904824,0.5479642999238763,0.03451850630809967,0.6974974896673469,0.04393821185122961,-0.2388613988052738,0.03620774517331348,5236926891.455713,4176929555.683525,0.9896566968433936,-0.4472094345317015,1.272888559512646,48.42592510420525,18.072889480567376,1.945870365717723,3.5510896713308604,8.146441306341208,0.9585383975357308,1,-0.3397539392466148,0.9379312585872279,241,0.9301307452872111
owzza,2026-02-27,522.2282691174449,4.222282691174449,0.5079634230292065,-0.016972812489185363,-0.0871794871794872,0.005649717514124353,560.481486726435,569.977110503636,356.9330818731872,1.5702704937952354,1.4630985348158945,0.6555403669586026,0.04129516155563061,0.6105930444371022,0.03846374637729483,-0.33869193044243895,0.03497679017417872,33537370.939361714,32344774.44264198,1.012221652801791,-0.07020667469030184,0.9314346976655771,27.923659841731833,34.47362845341784,2.158597308124668,3.2928518470030133,6.373335512614239,0.8616017467084922,0,0.4868294206368943,0.6366987146038268,241,0.8919611906008844
kqhil,2026-02-27,255.15895753212976,1.5515895753212976,0.43341253824564663,0.5734126762618159,0.15597662886284125,0.12482264025471346,243.86504391869576,203.00635904797346,152.24589855252688,1.6017839970444738,1.6759660520012007,0.610054241686534,0.038429804994349094,0.8116824562615004,0.05113118863861885,-0.2328617505289572,0.03764125228232669,24779984685.440247,16529090089.410778,0.8602007998715809,-0.41743604739897466,1.3305086654049707,45.277767654230075,14.686233274981692,1.740560268051258,2.853123786565876,7.474650792143784,0.9234479534998378,1,-0.00917746484050297,1.467574665507529,241,0.8687012317401852
iiiww,2026-02-27,254.82480141896687,1.5482480141896686,0.5269249557695759,0.386654539136869,0.06269705651003155,0.055304353133492024,240.69772814070734,213.94000458378935,153.1653759406807,1.5714891610513562,1.6637232785299603,0.5647466885994643,0.03557569742336711,0.5722616009494066,0.03604909240437652,-0.1932075788389962,0.028480957421407754,2692066971.5791388,2502885060.954573,0.8129937725943378,-0.32395748262683743,1.0133066939361293,69.38271591882068,9.460841922064484,2.2710677622896562,4.021391905673248,11.754548014817695,0.9463723303577428,0,0.6484829817643353,1.0192293893350417,241,0.7810546857768171
nsnzw,2026-02-27,309.16798062616914,2.0916798062616913,0.41316827453009,0.393507361238878,0.1535135169797579,0.21472336789394975,266.50333024901965,246.69575363434234,188.56065613582044,1.4133559763158847,1.6396208358642723,0.6057704688205141,0.03815995266871635,0.699454270062645,0.04406147742971355,-0.27141468013228,0.029410514928960723,12118951.657658037,11667090.553588312,1.0939452100107994,-0.23999384425912007,1.1546523062933207,74.68111384402964,14.555445557574286,1.633557840946318,2.696661400690252,6.018679019683708,0.8374891051024913,0,0.6481902385542208,0.45177622293176345,241,0.7772646041312181
mwprc,2026-02-27,573.8634900805118,4.738634900805119,0.13922819225137073,0.09768952187217939,0.1503915870272292,0.170001507794735,508.434263322243,532.7494468054388,427.64578972165424,1.1889144603808293,1.3419131062945475,0.6159351415547986,0.03880026686427053,0.5196621272389307,0.03273563701078607,-0.33557630233523894,0.03157280758912802,59697482.02258549,67229211.55083491,1.560206075789599,0.052702065155049826,0.8436961805482586,67.26441429208938,27.870558211802784,0.4404892669384939,0.7151552772692454,1.3126352006180921,0.6026934048985617,0,0.46855684318160834,0.600955246460479,241,0.7488989237303844
qfaut,2026-02-27,189.2811977957257,0.892811977957257,0.5165671197417501,0.4238287571038357,0.021704598235020356,0.08335664656108177,180.4987535743604,161.5281341395233,129.93343307045518,1.3891632762069597,1.4567551500900695,0.40103317416451423,0.025262715388718042,0.48221634867158075,0.030376774683681298,-0.13862089199616634,0.021565528280219286,134390408.21380702,104939468.53457515,0.8581878534289532,-0.40212415886881536,1.2024350565854385,54.2947238879772,8.420279245146173,2.2093167340714275,5.509062283124509,15.937833772794708,0.8847782039429102,1,0.10461958812981258,1.2414505129311397,241,0.6886129981475226
fkoyu,2026-02-27,189.84549654630607,0.8984549654630607,0.7190235499142001,0.821376286564381,-0.12146892427062528,0.055131490580328846,191.6310210419618,167.81979047334622,123.96005050598646,1.5459095108319705,1.531505479143107,0.7065771737757032,0.044510178187747135,0.8915081280197812,0.056159733298406546,-0.3435412355101862,0.04061153477289525,502348308.1467124,751780142.1047267,0.7445072134704436,-0.9428452108350063,1.2617278902375848,46.75572476176996,7.746722190198208,3.558155258185236,5.035763098844093,10.357287249378057,0.6103761610792457,4,0.021176082357725425,0.8783824015741621,241,0.6749633642436079
ptcdi,2026-02-27,193.84410495944545,0.9384410495944544,0.5689172659971848,0.3205004632984556,0.037037093102548324,0.08116632944871993,189.4995632045714,174.8953225891606,129.39579223884556,1.4644955598967133,1.4980711629334882,0.5791594095642171,0.03648361350404575,0.6555351034822884,0.041294829987788724,-0.2020330226160204,0.03456330064028846,6153863125.762172,5139399303.002077,0.6287113791305949,-0.2834633701959073,1.1318733521806477,46.21072084619774,8.446869715851573,2.529231272784052,4.367072745459057,12.518900326463235,0.9257263161582787,1,-0.013792607209664205,1.1101951798912753,241,0.6679519241641784
gqawk,2026-02-27,289.0064956397355,1.8900649563973548,0.4781935709019234,0.5809619603929224,-0.026337857385486663,0.05469747779392797,292.85310573220045,257.82707096854995,173.04434017537932,1.692358764428258,1.670129721348639,0.6055057929802756,0.03814327965797069,0.6839880279889013,0.04308719575724094,-0.21910035722931398,0.03629686527639746,338957672.392645,335206285.5627603,0.758914514713104,-0.607299817778409,1.1296143402571344,36.38664283635596,14.042010603005634,1.9870855805747185,3.28169540838637,9.069294115732557,0.9418778405669702,1,0.10307131419718595,0.9547461841285054,241,0.6600289008172421
eosna,2026-02-27,162.48686921674633,0.6248686921674633,0.42062115584032234,0.3247972063725175,0.18052422009649094,0.1046511806084982,143.28542962617885,137.11326118851477,110.11897035322713,1.301187517148616,1.4755574692903852,0.44828776953492055,0.02823947509479136,0.5170275421913173,0.03256967375259954,-0.2733590696298487,0.024218391321707788,16817325.26948134,15331255.037856396,1.3042774755077862,-0.14427298627602658,1.1533384940980496,76.46300891842003,6.9814924528108975,1.6726320865613529,3.731157083086691,6.118809552674577,0.8851196638972326,1,0.3462104883447353,0.6137961584070109,241,0.6522442856806594
ygabn,2026-02-27,287.7916440864519,1.877916440864519,0.36858111260399573,0.15608112232105165,0.170314703659594,0.09707616528527807,257.9057114394202,262.7773670599078,204.83168517549174,1.2591104311679007,1.4050152633293933,0.615542780571417,0.038775550445551664,0.5349841360956479,0.033700832844614705,-0.37810148486796447,0.03404786590584211,195342393.65136284,186908992.1310483,1.3649645722521788,0.014233581338542356,0.869125838385902,63.654560025032175,15.887767577263828,1.4074513407755638,2.28652075079007,3.7224168565935547,0.7380795374513522,0,0.332554510442256,-0.17646180087247787,241,0.649714648338486
wwfzd,2026-02-27,269.40843961627803,1.6940843961627805,0.4733242875605965,0.4633152530421203,-0.07840404716172056,0.04032847113731486,270.67948841051214,254.20156991613663,181.57410843096852,1.4907383588334087,1.4837381934176972,0.4555703912228219,0.028698237139523557,0.443616476362937,0.02794521128445463,-0.1380837538131896,0.02823231362947645,56609180.34331246,54026306.82477871,0.8623202715204706,-0.5417193002038408,0.9737605514670097,49.72549171263789,10.539677238374418,1.959616057639996,4.301456142441745,14.19150337041906,0.9438725090763819,0,-0.021000048019140186,0.17998706861683056,241,0.6267244911102937
mtmhy,2026-02-27,155.22992012156524,0.5522992012156525,0.4736668170828551,0.6673277610762629,0.26428573630934205,0.07581576525529576,133.90484183224737,111.3519615102098,104.94215975510872,1.2759870974968448,1.4791950202123532,0.40610250452238544,0.025582053184921787,0.523732396004792,0.032992039842301854,-0.20640476075342018,0.018597674679127086,233178111.21116415,171031004.3576913,1.1454093425919813,-0.40304202476692086,1.2896556629984213,78.31958433184732,7.536967562521085,1.9615430674887553,4.830167373125939,9.503380931373464,0.09956339402672791,0,1.064738213077792,2.119213760737397,241,0.6228159543662252
kgkzl,2026-02-27,187.9468406122611,0.879468406122611,0.5137017339320236,0.3027139778307959,-0.04411760580993351,0.03311258194493716,195.0852028015223,184.35757371448966,131.54263202093983,1.4830568599918565,1.4287903299738878,0.4998725180579957,0.03148900880993096,0.4938834586703884,0.0311117335307213,-0.2463611634656886,0.027962587221690354,440825455.48419124,381083743.6905538,0.6875855875688393,-0.3468315836407294,0.9880188244817025,33.989508068832876,8.10219366045929,2.192367373070527,4.385852980251589,8.898997480890952,0.9552105995565043,1,0.31361470728050883,1.1591178924203005,241,0.5954298145618483
gpmsj,2026-02-27,168.9242149808609,0.6892421498086092,0.5225119692347362,0.3997821300969635,-0.017208369489686293,0.04599109003461943,166.0189764216097,148.1953909688414,118.2836307129306,1.4035667946575565,1.4281284228534101,0.4331710565278219,0.027287211683898062,0.48646280817345083,0.030644276488311188,-0.12334075701166913,0.02227503044992571,313821344.26707524,237580919.81956032,1.0143124200773783,-0.4169904995866498,1.1230270345155875,47.62470643875231,8.464989715071606,2.2446660412293404,5.181939114819803,18.198899500973347,0.8963716009024827,1,0.4354854456544927,1.0864683989973125,241,0.5785844395555296
qsxhh,2026-02-27,151.52653023925123,0.5152653023925122,0.322181424116484,0.3157894443313545,0.12701249159777128,0.07033638033840495,139.20958821571887,126.62486883126165,115.07025446712301,1.2097790941644522,1.3168175471553112,0.2816410523886996,0.01774171865730983,0.37536785909311915,0.023645952507788774,-0.1349557974660759,0.01533383508733725,222220885.61394587,144846064.81215397,1.2486685716638903,-0.1887769527335832,1.3327881520705183,70.40357946234435,6.047316782312211,1.1858227591173764,4.2104045168841155,8.786749301492284,0.8047078704696004,4,0.5043020379048495,2.686030093372228,241,0.5473375517165737
spcch,2026-02-27,232.16968622587163,1.3216968622587162,0.4850750366702681,0.5267175572519087,0.00925147182506314,-0.028182740080996527,231.33968030613974,196.54041054416854,142.6855211837952,1.6213255443523704,1.6271425740890941,0.6487018023456251,0.04086437247728335,0.6781730366343796,0.0427208857334301,-0.27442804255901554,0.034542008467170766,22470786.54998194,24122612.664970063,0.7610219415025469,-0.5174660854268456,1.0454310950528565,44.82542489091916,12.404492639709002,2.0261852775343594,3.1234463511707924,7.38330259050924,0.893719200779549,0,0.14005829197505393,0.09486105423956115,241,0.5352206511524084
huzie,2026-02-27,176.2861389766331,0.7628613897663312,0.16967510174964806,0.3388429369384849,0.2558139943208324,0.23664127903019327,142.66118998165666,136.07766509774532,127.74313442060594,1.1167816621033806,1.3800048024093012,0.4349950606659761,0.02740211314437208,0.6088623118861396,0.03835472047453742,-0.23745820598073408,0.024707893511963445,83227026387.46785,52832840116.826584,2.6658843025516,-0.08302894261765248,1.3996993656761847,77.86258720765852,7.03434710275853,0.5508960402974126,1.2664420590293426,2.319970531328401,0.3674101950849924,4,0.6837513743962033,2.2184801955958626,241,0.530854354655734
dhihr,2026-02-27,258.54592472893034,1.5854592472893034,0.276630078161892,0.39113608204430195,0.052981836821353934,0.046850198913547914,256.61745892809046,230.85438632366092,173.14836921826213,1.4820668544855269,1.4932045037139632,0.4441136972125321,0.027976533253852364,0.5386098872755247,0.03392923370027549,-0.16250004769279225,0.028585975988591274,2717839210.420883,2014384070.8949068,0.5822249675438668,-0.338154245222948,1.2127747679103813,48.01614023432633,11.4681061250547,0.9814458256213792,2.2098976721082866,6.039664846602451,0.9453975762238738,1,-0.4137815043954641,0.8137563559817376,241,0.5294058197666162
ljlcd,2026-02-27,270.195382377258,1.70195382377258,0.2634920312944431,0.43552748938231134,0.06133333841959643,0.07895628280699385,274.31959388460535,226.60827224261996,169.26734558395557,1.6206291469663527,1.5962640723378418,0.5754929682069763,0.03625264940814429,0.7853772354815728,0.0494741154870394,-0.2802438968565406,0.03267806776117349,1095681822.0049322,775463087.4081287,0.7182630733775816,-0.3741941509627149,1.3647034412319843,30.862331894883127,14.814196627483707,0.9248771638796616,1.607104195836202,3.300258004737618,0.8878186954478663,1,0.13705543024332148,1.3630597131075586,241,0.5277973210512658
uyuwx,2026-02-27,147.31304353683967,0.4731304353683967,0.38913287122492024,0.2898237907488308,0.14235666775984845,0.04303575366395096,142.3170529667745,126.33315627661497,111.81524114467051,1.2727876048790778,1.3174683703890007,0.3603958345665046,0.02270280361444159,0.48540378288919683,0.03057756416606677,-0.12438752351326554,0.018354008769234455,258311997.26652208,204599744.00681466,0.5339273614492678,-0.14746712298898235,1.3468629073535014,51.561099461152175,5.1335731743707465,1.5100513540458254,4.189980041978461,12.13989402952285,0.7538095292737917,1,0.6735247603039209,1.916792075148595,241,0.5128642959013126
ppexf,2026-02-27,147.48648298526595,0.47486482985265943,0.37925070772526737,0.339115790785959,0.065449745352812,0.03907944384266382,142.4603541261544,126.18835603743534,109.49134266270084,1.3011106692126047,1.3470150186966467,0.34627627850998477,0.021813355187103797,0.46060827202448706,0.029015593799904336,-0.19798095073048227,0.021831537431778028,450678691.1015829,325160354.0228945,0.7088305771614687,-0.273666045433147,1.3301756408966081,51.12881844933044,5.428059763814021,1.4603732882461018,4.217364511742009,7.376332333276619,0.8020727175380098,2,-0.45318381315241635,3.36393742851041,241,0.5106279522590249
ggucd,2026-02-27,551.0173903606353,4.510173903606353,0.1155336167790959,0.08679629940258837,-0.06046682764977762,-0.01707137267506753,595.4375019786597,614.8048799036739,427.8625898895654,1.3916559102092918,1.2878372715445146,0.6362682316684888,0.040081131145848874,0.6180492035279982,0.03893344025087207,-0.32140790309717093,0.038483556292560825,67975160.97155555,64972421.34196689,1.1467935000288139,-0.147263127052366,0.9713658042236676,34.86778295320515,44.17509842064523,0.35816162283925346,0.5629097996925679,1.114352258883226,0.7491822509209278,0,0.21132969682831887,0.1797979238463956,241,0.4759244356530703
dauxs,2026-02-27,258.231053422788,1.5823105342278803,0.22598614871668632,0.14787857163658735,0.15950069685684798,0.20861646215359153,221.89028734211428,222.25889289857196,183.83534564407887,1.2070055764494063,1.4046866369285753,0.5885917781028476,0.0370777968713678,0.5936340516745795,0.037395430250252465,-0.3204359778943523,0.029686716870919252,213660174.71626002,218434091.36135483,1.6994621933481167,0.011622125220260626,1.0085666717591903,71.26188533745953,11.63187089897166,0.7691293105427464,1.3067279210419969,2.400258908493503,0.6957211749580953,0,0.5498041556792201,-0.1321300466929598,241,0.47456312709219906
flptg,2026-02-27,140.45307243603594,0.4045307243603593,0.36335080604451786,0.3705263639751233,0.07781461423794678,0.03662420563525837,137.750802444369,119.73030684923991,104.86083613674477,1.313653481299921,1.3394235408492963,0.36417811735623984,0.022941065034673948,0.45147512598268563,0.028440259678136705,-0.22187505277494401,0.022611285282338203,453407781.2779276,323542487.2593315,0.8089748315997415,-0.2927117497371765,1.2397096454352363,47.94238863541128,6.22591968795789,1.3817782985081681,3.79423757950978,6.227731695053415,0.7625298096543858,1,-0.029562720484736255,1.6202411896903488,241,0.46822242168386574
pnbld,2026-02-27,156.7251292314454,0.5672512923144541,0.2887777685220392,0.21169358521358728,0.12057181576506015,0.1647287609700272,138.1623668547424,136.89761287785194,118.58715948798012,1.1650702103846355,1.321602860771864,0.33274192767798716,0.020960771223814133,0.4367890570384632,0.027515124293290005,-0.13210451954161018,0.022041449972336535,178300112.35029426,150694528.5666195,1.6893979572128044,-0.09112176944852712,1.312696175002244,61.96136895672557,5.643893880448041,1.034691170375651,3.109590599526066,7.832367688599365,0.8963481416939182,4,-0.9744733676338049,5.967915139544088,241,0.45591710231879806
ecozl,2026-02-27,271.6973015278232,1.7169730152782319,0.14495415643814513,0.4006734589115142,0.2366231204526592,0.13993422748515072,233.6662059146343,215.15247310120554,181.6552480636456,1.2863168469070578,1.4956754865190263,0.49948882570155057,0.03146483846338072,0.6816634104075322,0.04294075861405924,-0.23609910230716846,0.03210932210129851,761846845.8911417,537990632.8220038,1.2439238581962018,-0.16405033845885497,1.3647220397481137,66.80136882567149,13.77458158836968,0.4608535305179706,0.9226503313075818,1.9519495246466176,0.6025590231531694,1,0.1835523552016157,0.7835869528095154,241,0.4465130885573393
zgjvb,2026-02-27,146.40622830430289,0.46406228304302877,0.31001202734019784,0.11728388460187866,0.10478125543899952,0.030360502465121453,144.3301242986665,136.77838418590457,121.69668390108562,1.1859823922136714,1.2030420518450444,0.28532729324619605,0.01797393000449129,0.3525009705500986,0.022205473928201522,-0.11030300101778434,0.015964187704867093,3421649119.7358713,2413017192.2584095,0.6358190658916443,-0.012502629162879142,1.2354267455602805,46.79998762095468,4.631769149333981,1.1299567862512712,3.9602127556591036,10.244116441302321,0.7775049561502716,0,0.23309257588366378,1.0697460771995377,241,0.43620303774659364
ecvnn,2026-02-27,130.8791827455398,0.308791827455398,0.22660139015091207,0.25519712909475634,0.12626830890747942,0.04062493480742235,122.63209393468632,114.15897810624504,101.20937032329999,1.211667393461125,1.2931528209904908,0.27114204782955065,0.017080343536423133,0.3335735489004064,0.021013158436659966,-0.18951137315883737,0.01386548921356961,1372065661.8096414,1056872630.2831173,0.7379353965500068,-0.12892882018727692,1.2302538479013352,75.8474572503173,4.061313539623396,0.7716162989041233,2.845800955922514,4.071609455636204,0.905346287149183,0,1.0996032667873363,4.301766159790073,241,0.4274713507771331
oqawu,2026-02-27,140.26387998436175,0.4026387998436176,0.2417658545843866,0.2859216006337162,0.27942229785513484,0.02132558638326798,123.76388228676862,113.46572638382895,106.5578538608759,1.161471236528429,1.3163166758799103,0.34772718780454687,0.02190475388158769,0.4654478470684453,0.029320458371750718,-0.16528922463183804,0.01730821845485459,712756480.9903158,403982380.3829982,0.9150435346014696,-0.006499302778581351,1.3385431512232646,73.9875270505197,6.100641666237733,0.8336278571225386,2.3973617432270222,5.04344949877613,0.6029235014910455,1,1.0605017342330452,3.8600248200738516,241,0.3891593907352786
eezkf,2026-02-27,228.1246772762285,1.2812467727622852,0.2032446763543867,0.2986455493497937,-0.0003814212169723774,0.08441383098733835,216.15552349794325,202.17846307719063,156.02043488304574,1.3854308485846092,1.4621461441622734,0.5159118395351587,0.03249939109152121,0.5187559432547604,0.032678552785448345,-0.2604805336350583,0.03066317601533568,161797556.77578738,176481533.91761228,0.8038280820323077,-0.2990269705667661,1.0055127688417684,63.021237719714755,9.158727289635166,0.6787694477467396,1.3156694530567803,2.60583560035898,0.914265189049433,1,-0.05078259662408121,0.4291264186159647,241,0.37275464775967965
puvfz,2026-02-27,161.93734427394617,0.6193734427394617,0.34764144654034856,0.5356087287164797,0.19790353198575605,-0.0005247294080406029,144.62699748546376,123.47273915437101,112.40644982489924,1.2866432282975695,1.440641035498967,0.4602820827370647,0.028995045806217364,0.6916512764149313,0.043569935032721475,-0.18087857799973206,0.019489327670559897,168015426.65126458,131502190.54621585,0.8496837100763257,-0.33770519673072363,1.502668256820606,72.19712857469486,8.712664261357814,1.3057287018238264,2.8368010635115715,7.21881339550204,0.4015482418551517,0,1.3243184213930805,2.846735833364577,241,0.34056466885980763
lvfqm,2026-02-27,175.2537358286802,0.752537358286802,0.1202018855221898,0.2472694653281713,0.06754030175867443,0.07188861123695145,166.6300274085318,157.95829740868444,139.23370120441655,1.1967650501705507,1.2587019831507746,0.3279155258063669,0.020656736483824517,0.3352768173456207,0.021120454263374742,-0.20221477746291128,0.01948981505371516,117106234.86566445,105187010.96422052,0.833010001129669,-0.17972916356949686,1.0224487404147855,63.200934398720136,5.7324570531368675,0.37413574881204603,1.1409516151820516,1.8501899490538827,0.7194374091730382,4,0.11885039220223464,-0.12770981403327708,241,0.3260775808204449
psfid,2026-02-27,125.71818418122332,0.25718184181223314,0.13845487474037887,0.16348770903527154,0.16032606072456312,0.054320933291544415,118.13681950299642,111.83128276573,109.29309359546642,1.0809175183491735,1.1502847988309477,0.15701188912407013,0.00989081932149373,0.1821566521393834,0.011474790505164527,-0.11822664413310191,0.0088436417393807,2531218834.9319315,1979309130.1393023,1.1692758798366394,-0.0031616483107084203,1.160145591492746,80.00000788388924,3.0703987056881132,0.4377530544343353,2.7880248870098283,3.702659900770796,0.360903801650402,1,0.5107218855725855,1.4866869922025483,241,0.3053223687006661
vappu,2026-02-27,153.90327803409673,0.5390327803409674,0.24087440120619985,0.10729929105799418,0.16156198996042392,0.05201109542523352,142.0536384469824,136.63777184319198,123.50406868617598,1.1501939973070094,1.2461393350847334,0.39882103983817374,0.025123364024571226,0.487232176612733,0.03069274214442839,-0.17833558135487393,0.02038485746091184,545067277.8641528,348218961.66735846,0.7135441556078504,0.05426269890242974,1.2216812222062101,63.42342319092714,6.833543419955148,0.8299444687284463,2.080994696431276,4.653835552182497,0.7160813341902439,1,0.7043665625233964,2.545539525674271,241,0.3014357258399611
